Garr201104,59,2,0.8999715
Garr201104,59,3,0.899941
Garr201104,59,4,0.899939
Atmnet,21,0,0.91416129
Atmnet,21,1,0.912793548
Atmnet,21,2,0.933729032
Atmnet,21,3,0.900616129
Atmnet,21,4,0.908703226
Renater2004,30,0,1.1498702
Renater2004,30,1,1.0795826
Renater2004,30,2,1.0772302
Renater2004,30,3,1.022772
Renater2004,30,4,1.0050858
Biznet,29,0,0.9096775
Biznet,29,1,0.900072
Biznet,29,2,0.9030675
Biznet,29,3,0.916467
Biznet,29,4,0.899983
Roedunet,42,0,1.095901282
Roedunet,42,1,1.259272119
Roedunet,42,2,1.25931713
Roedunet,42,3,1.25940715
Roedunet,42,4,1.173830292
Latnet,69,0,0.89704
Latnet,69,1,0.89693
Latnet,69,2,0.89705
Latnet,69,3,0.89709
Latnet,69,4,0.89701
Funet,26,0,0.900132
Funet,26,1,0.90006
Funet,26,2,0.9048095
Funet,26,3,0.9179255
Funet,26,4,0.900483
Garr201003,54,0,0.8999668
Garr201003,54,1,1.019401
Garr201003,54,2,0.899918462
Garr201003,54,3,0.899923077
Garr201003,54,4,0.899916923
RedBestel,84,0,0.899536
RedBestel,84,1,0.9006535
RedBestel,84,2,0.899532
RedBestel,84,3,0.899595
RedBestel,84,4,0.899642
Epoch,6,0,0.992666667
Epoch,6,1,0.905277778
Epoch,6,2,0.911788889
Epoch,6,3,0.901555556
Epoch,6,4,0.931166667
Sinet,74,0,0.907541575
Sinet,74,1,0.900440625
Sinet,74,2,0.899988225
Sinet,74,3,0.91816145
Sinet,74,4,0.899989025
Oxford,20,0,0.901093
Oxford,20,1,0.899992
Oxford,20,2,0.900312
Oxford,20,3,0.900051
Oxford,20,4,0.899977
Eenet,13,0,0.9539915
Eenet,13,1,0.9539885
Eenet,13,2,0.953989
Eenet,13,3,0.95399
Eenet,13,4,0.953991
Garr200902,54,0,0.9127876
Garr200902,54,1,0.899908
Garr200902,54,2,0.9010912
Garr200902,54,3,0.899902
Garr200902,54,4,0.932792224
Mren,6,0,0.899997
Mren,6,1,0.899997
Mren,6,2,0.899996
Mren,6,3,0.899998
Mren,6,4,0.899997
Bellcanada,48,0,0.8998765
Bellcanada,48,1,0.8998825
Bellcanada,48,2,0.899878
Bellcanada,48,3,0.899877
Bellcanada,48,4,0.8998775
Vinaren,25,0,0.899477419
Vinaren,25,1,0.899529032
Vinaren,25,2,0.899503226
Vinaren,25,3,0.899490323
Vinaren,25,4,0.899541935
KentmanAug2005,27,0,0.899651613
KentmanAug2005,27,1,0.899658065
KentmanAug2005,27,2,0.899625806
KentmanAug2005,27,3,0.899651613
KentmanAug2005,27,4,0.899787097
Garr201112,61,0,0.8999858
Garr201112,61,1,0.899985
Garr201112,61,2,0.8999868
Garr201112,61,3,0.899938
Garr201112,61,4,0.8999656
Arpanet19719,18,0,0.90011
Arpanet19719,18,1,0.9003045
Arpanet19719,18,2,0.9000065
Arpanet19719,18,3,0.9001665
Arpanet19719,18,4,0.9007705
Cudi,51,0,0.899887083
Cudi,51,1,0.899952917
Cudi,51,2,0.899888333
Cudi,51,3,0.899884583
Cudi,51,4,0.899888333
Garr200404,22,0,0.904348387
Garr200404,22,1,0.899916129
Garr200404,22,2,0.900232258
Garr200404,22,3,0.902793548
Garr200404,22,4,0.900154839
Colt,153,0,0.899437667
Colt,153,1,0.901281667
Colt,153,2,0.916360417
Colt,153,3,0.900076083
Colt,153,4,0.899925333
Globenet,67,0,0.901007
Globenet,67,1,0.900169
Globenet,67,2,0.901151
Globenet,67,3,0.89983
Globenet,67,4,0.904472
Aarnet,19,0,0.9432922
Aarnet,19,1,0.9335895
Aarnet,19,2,0.9634367
Aarnet,19,3,0.9720654
Aarnet,19,4,1.1249961
Internetmci,19,0,0.900844444
Internetmci,19,1,0.900374074
Internetmci,19,2,0.968119355
Internetmci,19,3,0.965483871
Internetmci,19,4,0.900066667
Bbnplanet,27,0,0.8991
Bbnplanet,27,1,0.903555556
Bbnplanet,27,2,0.905466667
Bbnplanet,27,3,0.898933333
Bbnplanet,27,4,0.904022222
Garr201010,56,0,0.909982
Garr201010,56,1,0.8999628
Garr201010,56,2,0.9026996
Garr201010,56,3,0.8999664
Garr201010,56,4,0.9007612
KentmanJan2011,38,0,0.899932
KentmanJan2011,38,1,0.899914
KentmanJan2011,38,2,0.899913
KentmanJan2011,38,3,0.89992
KentmanJan2011,38,4,0.899933
Garr200109,22,0,0.900477419
Garr200109,22,1,0.9002
Garr200109,22,2,0.900045161
Garr200109,22,3,0.899877419
Garr200109,22,4,0.900006452
Garr199901,16,0,0.900098
Garr199901,16,1,0.906496
Garr199901,16,2,0.925295
Garr199901,16,3,0.912409
Garr199901,16,4,0.911346
Bren,37,0,0.899901685
Bren,37,1,0.903089888
Bren,37,2,1.062174157
Bren,37,3,0.902782303
Bren,37,4,0.913818
Arpanet196912,4,0,0.962446
Arpanet196912,4,1,1.132629
Arpanet196912,4,2,0.923963
Arpanet196912,4,3,0.961027
Arpanet196912,4,4,1.208269
RoedunetFibre,48,0,0.899786
RoedunetFibre,48,1,0.899795
RoedunetFibre,48,2,0.899788
RoedunetFibre,48,3,0.8998
RoedunetFibre,48,4,0.899794
Fatman,17,0,0.899978
Fatman,17,1,0.899977
Fatman,17,2,0.899971
Fatman,17,3,0.899973
Fatman,17,4,0.899973
Niif,36,0,0.90013
Niif,36,1,0.899964
Niif,36,2,0.900725
Niif,36,3,0.899971
Niif,36,4,0.931412
Missouri,67,0,0.89989975
Missouri,67,1,0.8997885
Missouri,67,2,0.89990275
Missouri,67,3,0.90784675
Missouri,67,4,0.90018675
HiberniaNireland,18,0,0.9080425
HiberniaNireland,18,1,0.942662667
HiberniaNireland,18,2,0.903558333
HiberniaNireland,18,3,0.938395167
HiberniaNireland,18,4,0.906226333
Noel,19,0,0.933372
Noel,19,1,0.90102
Noel,19,2,0.900106
Noel,19,3,0.90009025
Noel,19,4,0.91709
Arpanet19723,25,0,0.908045
Arpanet19723,25,1,0.899966
Arpanet19723,25,2,0.899989
Arpanet19723,25,3,0.8999835
Arpanet19723,25,4,0.8999885
Grena,16,0,0.899971
Grena,16,1,0.899962
Grena,16,2,0.899965
Grena,16,3,0.899964
Grena,16,4,0.899968
Zamren,35,0,0.89855
Zamren,35,1,0.89854
Zamren,35,2,0.89852
Zamren,35,3,0.89848
Zamren,35,4,0.89863
Iij,37,0,0.899997848
Iij,37,1,1.044009713
Iij,37,2,1.02658812
Iij,37,3,0.900006765
Iij,37,4,0.899996634
Uninett2010,74,0,0.899835
Uninett2010,74,1,0.899832
Uninett2010,74,2,0.900039667
Uninett2010,74,3,0.899827
Uninett2010,74,4,0.930829567
Arpanet19706,9,0,0.899989
Arpanet19706,9,1,0.899991
Arpanet19706,9,2,0.899989
Arpanet19706,9,3,0.899991
Arpanet19706,9,4,0.899991
UsCarrier,158,0,0.900375583
UsCarrier,158,1,0.8985855
UsCarrier,158,2,0.8998665
UsCarrier,158,3,0.900098
UsCarrier,158,4,0.901377875
HostwayInternational,16,0,0.900025
HostwayInternational,16,1,0.899976
HostwayInternational,16,2,0.899974
HostwayInternational,16,3,0.905086333
HostwayInternational,16,4,0.899976
Jgn2Plus,18,0,0.899963
Jgn2Plus,18,1,0.899966
Jgn2Plus,18,2,0.899964
Jgn2Plus,18,3,0.899959
Jgn2Plus,18,4,0.899959
Garr201108,59,0,0.899946
Garr201108,59,1,0.8999688
Garr201108,59,2,0.8999764
Garr201108,59,3,0.899966
Garr201108,59,4,0.8999672
Garr201008,55,0,0.899906154
Garr201008,55,1,0.8999624
Garr201008,55,2,0.9033508
Garr201008,55,3,0.899964
Garr201008,55,4,1.221674
Digex,31,0,0.899166667
Digex,31,1,0.898866667
Digex,31,2,0.899611111
Digex,31,3,0.913566667
Digex,31,4,0.898824074
BtAsiaPac,20,0,0.92826625
BtAsiaPac,20,1,0.913870667
BtAsiaPac,20,2,0.901161333
BtAsiaPac,20,3,0.907466583
BtAsiaPac,20,4,1.053653
Geant2009,34,0,0.900037688
Geant2009,34,1,1.021481275
Geant2009,34,2,0.910095288
Geant2009,34,3,0.902132067
Geant2009,34,4,0.901570356
VisionNet,24,0,0.899945
VisionNet,24,1,0.899937
VisionNet,24,2,0.899939
VisionNet,24,3,0.899932
VisionNet,24,4,0.89994
Belnet2003,23,0,2.4653276
Belnet2003,23,1,2.71246
Belnet2003,23,2,2.517917
Belnet2003,23,3,0.89999
Belnet2003,23,4,2.902152
CrlNetworkServices,33,0,0.970422222
CrlNetworkServices,33,1,0.952822222
CrlNetworkServices,33,2,0.923888889
CrlNetworkServices,33,3,0.898588889
CrlNetworkServices,33,4,0.935422222
Esnet,68,0,0.899979754
Esnet,68,1,0.89998023
Esnet,68,2,0.899985517
Esnet,68,3,0.900931
Esnet,68,4,0.899980943
Cesnet1997,13,0,0.899470588
Cesnet1997,13,1,0.8995
Cesnet1997,13,2,0.899470588
Cesnet1997,13,3,0.899352941
Cesnet1997,13,4,0.899382353
Renater2006,33,0,0.9008952
